Product ID,Description,price,Category
4788,Wagner: Tannh&auml;user Overture; Siegfried-Idyll; Tristan und Isolde,14.98,Symphonies
4789,Prokofiev: Classical Symphony / Bizet: Symphony in C / Britten: Simple Symphony,8.54,Symphonies
4790,Franz Schubert: Symphonies Nos. 1 &amp; 2,0.0,Symphonies
4791,Bela Bartok: The 6 String Quartets - Emerson String Quartet,27.59,Chamber Music
4792,Debussy: 12 Etudes / Berg: Sonate Op. 1,9.49,Etudes
4793,Strauss: Der Rosenkavalier,18.37,Classical
4794,Puccini - Turandot / Ricciarelli &middot; Domingo &middot; Hendricks &middot; Raimondi &middot; Wiener Phil. &middot; Karajan,29.91,Classical
4795,Verdi - Il Trovatore / Domingo &middot; Plowright &middot; Fassbaender &middot; Zancanaro &middot; Nesterenko &middot; Santa Cecilia &middot; Giulini,15.68,Classical
4796,Beethoven: Missa Solemnis / Mozart: Coronation Mass,18.99,Classical
4797,Tchaikovsky: Eugene Onegin ~ Levine,26.77,Symphonies
4798,Brahms: A German Requiem,9.49,Classical
4799,Mahler: Symphony No. 5,11.97,Symphonies
4800,Mahler: Symphony No.1 in D &quot;The Titan&quot;,14.98,Symphonies
4801,Mahler: Symphony No. 3 in D Minor,25.54,Symphonies
4802,"Rossini: L'Italiana in Algeri / Baltsa, Raimondi, Dara, Lopardo, Wiener Phil., Abbado",24.31,Classical
4803,"Bruckner: Symphony, No. 9",14.59,CDs & Vinyl
4804,Symphony 9 &quot; New World &quot;,9.49,Symphonies
4805,"Mozart - Requiem / McLaughlin, M. Ewing, Hauptmann, Bayerischen Rundfunks, Bernstein",14.98,Classical
4806,"Debussy: Preludes, Vol. 2",14.59,Preludes
4807,Carmen,74.95,Classical
4808,Bruckner: Symphony No. 8,13.3,Symphonies
4809,"Wagner: Tannh&auml;user ~ Domingo, Studer, Baltsa, Salminen, A. Schmidt; Sinopoli",58.92,Classical
4810,"Shostakovich: Symphony, No. 1 / Symphony, No. 7, &quot;Leningrad&quot;",59.95,Symphonies
4811,"Beethoven: Piano Sonatas Nos. 17, 21, 25 &amp; 26, Opp. 31:2, 53, 79, 81a",21.14,Sonatinas
4812,Sibelius: Symphonies Nos. 5 &amp; 7,18.08,Symphonies
4813,Mahler: Symphony No. 6 / Kindertotenlieder ~ Bernstein / Hampson,25.46,Symphonies
4814,"Beethoven: Piano Sonatas Nos. 13, 14 &amp; 15",14.98,Sonatinas
4815,Horowitz At Home,19.52,Chamber Music
4816,Songs From a Secret Garden,13.98,Classical
4817,Vienna I Love,11.74,Waltzes
4818,Beethoven: 9 Symphonies (1963),26.74,Symphonies
4819,Mahler: Symphonies Nos. 1-10,51.98,Symphonies
4820,Bruckner: Symphonies Nos. 1-9 / 9 Symphonien,39.42,Symphonies
4821,Symphonies 1-9,52.04,Ballets
4822,Chopin: Nocturnes,9.49,Nocturnes
4823,Dvor&aacute;k: Cello Concerto; Bruch: Kol Nidrei; Bloch: Schelomo,8.66,Concertos
4824,Mozart: Requiem,9.99,Classical
4825,Smetana: M&aacute; vlast (My Country),11.24,Tone Poems
4826,"Ives: Symphony No. 2 / The Gong on the Hook &amp; Ladder, or Firemen's Parade on Main Street / Tone Roads No. 1 / Hymn: Largo Cantabile, for String Orchestra / Hallowe'en / Central Park in the Dark / The Unanswered Question",9.49,Chamber Music
4827,Chopin: Preludes,11.49,Preludes
4828,Schoenberg: Verkl&auml;rte Nacht; Chamber Symphonies Nos. 1 &amp; 2,9.84,Symphonies
4829,Tchaikovsky: Symphony No. 5 / Romeo and Juliet overture ~ Bernstein,8.98,Symphonies
4830,Beethoven: The Complete Piano Sonatas,44.87,Sonatinas
4831,Prokofiev: Peter And the Wolf / March In B Flat Major / Overture On Hebrew Themes / Classical Symphony,16.8,Overtures
4832,Siegfried,33.77,Classical
4833,Mendelssohn: 5 Symphonies (Karajan Collection),27.72,Symphonies
4834,Paganini: 24 Capricci,14.99,Chamber Music
4835,Berlioz: Requiem / 3 Overtures,19.37,Overtures
4836,Holst: The Planets,10.41,Classical
4837,J.S. Bach: Arias for Soprano and Violin,14.98,Classical
4838,Donizetti: L'Elisir D'Amore,28.73,Classical
4839,Symphony 3 / Tragic Overture / Schicksalslied,16.04,Symphonies
4840,Tchaikovsky: Symphony No. 4 / Francesca da Rimini,16.13,Symphonies
4841,Pictures at an Exhibition / Night on Bald Mountain,11.49,Tone Poems
4842,Spirituals in Concert,15.76,Classical
4843,"Mozart: Eine Kleine Nachtmusik, etc / Karajan, Berlin PO",8.46,Serenades & Divertimentos
4844,"Mozart: Requiem, K.626",10.39,Classical
4845,Bernstein in Berlin: Ode to Freedom / Symphony No. 9,16.24,Symphonies
4846,Tchaikovsky: Ouverture Solennelle &quot;1812&quot;; Marche slave,15.87,Symphonies
4847,Beethoven: Symphony No. 3; Overture To Fidelio,14.63,Overtures
4848,"Brahms: Symphony No 1, Academic Overture / Bernstein",4.99,Symphonies
4849,Mozart: Symphonies Nos. 40 &amp; 41 / Bernstein,11.4,Symphonies
4850,"Stravinsky: Rite of Spring, Firebird Suite / Bernstein",9.99,Ballets
4851,Kinderszenen / Carnival,9.81,Fantasies
4852,Chopin: Etudes/Preludes/Polonaises,26.96,Etudes
4853,"Chopin: 26 Pr&eacute;ludes, etc / Martha Argerich",11.66,Classical
4854,Le Nozze Di Figaro,40.35,Classical
4855,Gershwin: Rhapsody in Blue / An American in Paris / Porgy and Bess Suite (Catfish Row) / Cuban Overture,11.88,Concertos
4856,Brahms: Ein Deutsches Requiem,9.49,Classical
4857,Smetana: M&aacute; Vlast,14.98,Tone Poems
4858,Schubert: Music for &quot;Rosamunde&quot;,14.98,Classical
4859,Mahler: Songs of the Wayfarer; Kindertotenlied,14.01,Classical
4860,Anton Bruckner: Symphonie No. 4 &quot;Romantische&quot; - Wiener Philharmoniker / Claudio Abbado,9.49,Symphonies
4861,"Bernstein ~ The Final Concert- Beethoven: Symphony No. 7 / Britten: Four Sea Interludes, from Peter Grimes",16.23,Symphonies
4862,Mahler: Symphony No. 1,14.55,Symphonies
4863,"Prokofiev: String Quartets: No. 1 in B minor, Op. 50 / No. 2 in F, Op. 92 / Sonata in C for 2 violins, Op. 56",9.28,Chamber Music
4864,Puccini: Tosca,28.5,Classical
4865,Liszt: Sonata in B minor / Nuages gris / La notte / La lugubre gondola II / Fun&eacute;railles,9.49,Elegies
4866,Olivier Messiaen: Turangalila-Symphonie,16.2,Concertos
4867,"Mozart: Great Mass in C minor, K. 427; Exultate, jubilate, K. 165; Ave verum corpus, K. 618",14.29,Classical
4868,"Schubert: String Quintet in C, d. 956",15.56,Chamber Music
4869,Richard Strauss: Salome,35.47,Classical
4870,Wieniawski: Violin Concertos Nos. 1 &amp; 2,15.72,Chamber Music
4871,"Beethoven: Violin Concerto in D Major, Op. 61 / Romances for Violin and Orchestra: No. 1 in G Major, Op. 40; No. 2 in F Major, Op. 50",23.99,Concertos
4872,Lucia Di Lammermoor,7.99,Classical
4873,Debussy: Pell&eacute;as et M&eacute;lisande,36.47,Classical
4874,Brahms: Symphony No. 4 / Haydn Variations / N&auml;nie,18.49,Variations
4875,Bruckner: Symphony No. 9,14.59,Symphonies
4876,Mahler: Symphony No. 9,9.49,Symphonies
4877,Water Music / Music For The Royal Fireworks,16.31,Suites
4878,At Carnegie Hall,10.69,Classical
4879,Mozart: Die Zauberflote (The Magic Flute),12.25,Classical
4880,Piano Concerti 1-5,23.47,Concertos
4881,Rossini: Il barbiere di Siviglia,37.02,Classical
4882,Debussy: Images / Pr&eacute;lude &agrave; l'apr&egrave;s-midi d'un faune / Printemps - The Cleveland Orchestra / Pierre Boulez,16.51,Preludes
4883,Stravinsky: Petrouchka; Le Sacre du Printemps,14.98,Ballets
4884,Missa Solemnis,16.1,Classical
4885,Preludes,18.99,Classical
4886,"Beethoven: String Quartets Nos. 14 &amp; 16, Opp. 131, 135",18.9,Chamber Music
4887,Handel: Semele,34.99,Classical
4888,La Traviata,33.42,Classical
4889,"Scarlatti, D.: Sonatas",14.98,Sonatinas
4890,Bart&oacute;k: The Wooden Prince / Cantata Profana,9.49,Ballets
4891,Kathleen Battle - Bel Canto Arias,9.99,Classical
4892,Berg: Violin Concerto / Rihm: Time Chant,14.99,Concertos
4893,Haydn: 12 London Symphonies,12.27,Symphonies
4894,Paganini: The 6 Violin Concertos,26.93,Concertos
4895,Prokofiev: Symphonies Nos. 1 &amp; 5,20.08,Symphonies
4896,Symphonies 3 &amp; 9,11.88,Ballets
4897,Schumann: The Four Symphonies,17.31,Symphonies
4898,Tchaikovsky: Symphonies 4-6,17.32,Symphonies
4899,Richard Wagner: Parsifal,49.93,Classical
4900,On the Town (1992 London Concert Cast),10.46,Musicals
4901,"Respighi: Ancient Airs and Dances 1 &amp; 3, Three Botticelli Pictures, The Birds",12.58,Dances
4902,Sibelius / Tchaikovsky: Violin Concertos,16.11,Concertos
4903,Carmen Fantasie,15.83,Chamber Music
4904,Brahms: Symphonies Nos.3 &amp; 4,14.58,Symphonies
4905,"Previn: Honey and Rue; Barber: Knoxville; Gershwin: Porgy And Bess / Battle, Previn, et al",9.49,Classical
4906,Mahler: Symphony No. 5,16.5,Symphonies
4907,Rossini: Semiramide,17.44,Classical
4908,"Tchaikovsky: Ballet Suites - Swan Lake / Sleeping Beauty,Op.66a / Nutcracker",15.9,Ballets
4909,Richard Wagner Lohengrin,35.6,Classical
4910,Shostakovich: Symphony No. 8- Stalingrad,14.18,Symphonies
4911,Wagner: The Compact Ring (Highlights from Der Ring des Nibelungen),104.94,Classical
4912,"Bart&oacute;k: Concerto for Orchestra; Orchestral Pieces, Op. 12",14.98,Concertos
4913,"Paganini for Two / Gil Shaham, Goran Sollscher",15.83,Chamber Music
4914,Stravinsky: L'Oiseau de Feu; Feu d'artifice; Quatre Etudes pour orchestre,14.98,Ballets
4915,"Beethoven: Symphonies Nos. 6, 7 and 8/2 Overtures",15.19,Overtures
4916,Beethoven: Symphonies Nos.1 &amp; 2,14.98,Symphonies
4917,"Beethoven: Symphony No. 3, Eroica / Egmont Overture",16.22,Symphonies
4918,Beethoven: Symphonies Nos. 4 &amp; 7 ~ Karajan,15.41,Symphonies
4919,"Beethoven: Symphonies 5 &amp; 6, Pastorale",14.12,Symphonies
4920,"Beethoven: Symphony No.8; Overtures: &quot;Coriolan&quot;, &quot;Fidelio&quot;, &quot;Leonore No.3&quot;",14.98,Overtures
4921,Beethoven: Symphony No. 9 ~ Karajan,12.29,Symphonies
4922,Dvorak: Symphony No. 9 &quot;From the New World&quot; / Smetana: Die Moldau,14.91,Tone Poems
4923,Grieg: Peer Gynt Suites/ Holberg Suite,15.25,Suites
4924,Holst: The Planets,11.88,Classical
4925,Saint-Sa&euml;ns: Symphony No. 3 &quot;Organ Symphony&quot;,12.88,Symphonies
4926,Schumann/Grieg: Klavierkonzerte (Piano Concertos),16.01,Concertos
4927,Also Sprach Zarathustra,12.8,Tone Poems
4928,Eine Alpensinfonie (An Alpine Symphony),16.16,Symphonies
4929,Wagner: excerpts from: Tannhauser / Die Meistersinger / Tristan,11.83,Classical
4930,"Mozart: Requiem / Tomowa-Sintow, M&uuml;ller Molinari, Cole, Burchuladze; von Karajan",16.36,Classical
4931,Mahler: Symphony No. 9,29.77,Symphonies
4932,"Shostakovich: Symphony No. 10 in E Minor, Op. 93 (Karajan Gold Edition)",16.4,Symphonies
4933,Bruckner: Symphony No. 7 E-dur,22.52,Symphonies
4934,Beethoven: 9 Symphonies / Overtures ~ Karajan,82.78,Overtures
4935,"Beethoven: Symphonies Nos. 1, 2, 4 &amp; 5",17.63,Symphonies
4936,Wagner: Overtures &amp; Preludes,13.68,Preludes
4937,5 Piano Concerti,14.85,Concertos
4938,Verdi: Otello,24.83,Classical
4939,Gy&ouml;rgy Ligeti: Concertos for Cello / Violin / Piano - Pierre Boulez / Ensemble InterContemporain,27.37,Concertos
4940,"Ravel: Bol&eacute;ro, Ma M&egrave;re L'Oye, Rapsodie Espagnole, Une Barque sur L'Oc&eacute;an, Alborada del Gracioso",11.48,Ballets
4941,"Beethoven: Symphony No. 3 - Eroica / Schubert: Symphony No. 8 - Unfinished,d.759",0.0,Symphonies
4942,Strauss: Four Last Songs / Wagner: Wesendonck Lieder; Tristan und Isolde- Prelude &amp; Liebestod,16.04,Preludes
4943,"Dvorak: Piano Quintet in A Major, Op. 81; Piano Quartet in E Flat Major, Op. 87",12.88,Chamber Music
4944,"Barber: Concerto for Violin and Orchestra, Op. 14/Korngold: Much Ado about Nothing Suite Op. 11",12.07,Chamber Music
4945,Symphony 2/the Rock,14.95,Tone Poems
4946,Manfred Symphony / Tempest,15.98,Symphonies
4947,Speak Low (Songs by Kurt Weill) &amp; The Seven Deadly Sins [Die Sieben Todsunden] ~ von Otter,15.14,Ballets
4948,Debussy: La Mer / Nocturnes / Jeux / Rhapsodie pour Clarinette et Orchestre,12.69,Ballets
4949,Mendelssohn: A Midsummer Night's Dream,15.74,Classical
4950,Tchaikovsky - Mazeppa / Leiferkus &middot; Gorchakova &middot; Kotscherga &middot; Dyadkova &middot; Larin &middot; Pederson &middot; Margison &middot; Zednik &middot; Neeme J&auml;rvi,21.2,Classical
4951,"Prokofiev: Symphony No. 1 in D Major, Op. 25 (Classical); Symphony No. 5 in B Flat Major, Op. 100",20.08,Symphonies
4952,Messiaen: Eclairs Sur L'Au-Dela,9.49,Classical
4953,4 Seasons,16.84,Concertos
4954,"Orff: Carmina Burana / Bonney, Lopardo, Michaels-Moore; Previn",14.56,Classical
4955,Herbert von Karajan - Adagio,14.98,Chamber Music
4956,Richard Strauss: Daphne,36.78,Classical
4957,R. Strauss: Die Frau ohne Schatten,17.85,Classical
4958,Elektra,39.44,Classical
4959,Beethoven: Symphony No. 5 / Schumann: Symphony No. 3,0.0,Symphonies
4960,Beethoven: Symphony No. 9,9.98,Symphonies
4961,Brahms: Symphony No. 2 / Academic Festival Overture ~ Bernstein,14.38,Symphonies
4962,Symphony 4 / Tragic Overture,19.96,Symphonies
4963,"Debussy, Ravel: String Quartets",8.99,Chamber Music
4964,Mahler: Symphony No. 7,9.88,Symphonies
4965,Schubert: Symphony No. 8 / Mendelssohn: Symphony No. 4,12.38,Symphonies
4966,Violin Concerti,11.53,Concertos
4967,"Mozart: Piano Sonatas KV. 281/KV. 330/KV. 333/Rondo, KV. 485/Adagio, KV. 540",11.56,Sonatinas
4968,Nielsen: Symphony No. 4 / Sibelius: Tapiola ~ Karajan,9.49,Tone Poems
4969,1812 Overture,8.24,Symphonies
4970,Bruckner: Symphonie No 8,13.05,Symphonies
4971,6 Paris Symphonies,13.33,Symphonies
4972,Mozart: The 5 Violin Concertos,17.99,Concertos
4973,Bernstein Conducts Stravinsky,15.22,Ballets
4974,Mozart: Symphonies Nos. 40 &amp; 41,11.4,Symphonies
4975,Smetana: The Moldau/ Liszt: Les Preludes/ Sibelius: Finlandia and Pelleas et Melisande,11.55,Preludes
4976,"Dvor&aacute;k, Tchaikovsky, Borodin: Quartets",11.33,Chamber Music
4977,"Beethoven: Violin Sonatas Nos. 6-8 / Kremer, Argerich",19.95,Chamber Music
4978,"Anne Sofie von Otter ~ Berlioz - Les nuits d'&eacute;t&eacute; / Berlin Phil., Levine",9.49,Classical
4979,Bart&oacute;k: Divertimento; Dance Suite; Two Pictures; Hungarian Sketches,14.98,Classical
4980,Messiaen: Et exspecto resurrectionem mortuorum; Chronochromie; La Ville d'en haut,17.06,Classical
4981,Webern: Works for String Quartet,28.71,Chamber Music
4982,Mahler: Symphony No. 6 ~ Boulez,15.56,Symphonies
4983,Mahler: Symphony No. 8,8.98,Symphonies
4984,"Schumann: Piano Quintet Op. 44, Piano Quartet Op. 47",16.05,Chamber Music
4985,Stenhammar: Symphonies / Serenade / Excelsior Overture,18.99,Serenades & Divertimentos
4986,Holst: The Planets / Grainger: The Warriors,9.49,Ballets
4987,Bryn Terfel - Opera Arias,10.37,Classical
4988,"Bryn Terfel - The Vagabond &amp; other songs by Vaughan Williams, Butterworth, Finzi &amp; Ireland",11.49,Classical
4989,"Beethoven: Violin Sonatas Nos. 9- Kreutzer, &amp; 10, Op. 47,96",16.42,Chamber Music
4990,Ravel: Daphnis et Chlo&eacute;; La Valse,42.38,Ballets
4991,Chopin: The Nocturnes,18.99,Nocturnes
4992,Bart&oacute;k: Piano Concertos Nos.1-3,10.0,Concertos
4993,Beethoven: Symphonies Nos. 5 &amp; 7,10.39,Symphonies
4994,Beethoven: Symphony No. 9 / Coriolan Overture,12.93,Symphonies
4995,Beethoven: Piano Concertos Nos. 4 &amp; 5,13.13,Concertos
4996,"Beethoven, Mozart: Violin Concertos / Schneiderhan, Jochum",9.49,Concertos
4997,"Beethoven: Piano Sonatas Nos. 8, 14, 21 &amp; 23",10.0,Sonatinas
4998,Berg: Chamber Concerto/Stravinsky: 'Dumbarton Oaks' Concerto; Ebony Concerto; 8 Miniatures,13.18,Chamber Music
4999,Brahms: Piano Quartet op.25 / Ballades op.10,9.49,Chamber Music
5000,"Brahms / Schumann: Symphony, No. 1",13.18,Symphonies
5001,Bruckner: Die 3 Messen/Masses Nos. 1-3/Les Messes,26.98,Classical
5002,Dvor&aacute;k: Symphonies Nos. 8 &amp; 9,13.05,Symphonies
5003,"Dvor&aacute;k: Cello Concerto, Op. 104 / Tchaikovsky: Rococo Variations, Op. 33",10.88,Concertos
5004,"Mozart: Symphonies Nos. 35, 36, 38- 41",18.79,Symphonies
5005,"Prokofiev: Alexander Nevsky / Lieutenant Kije / Scythian Suite, Opp. 20,60,78",10.0,Suites
5006,Rachmaninov: Piano Concerto No. 2 / Tchaikovsky: Piano Concerto No. 1,12.88,Concertos
5007,Schubert: Winterreise,13.03,Classical
5008,"Strauss: Four Last Songs / Karajan, Berlin Philharmonic Orchestra",12.94,Symphonies
5009,David Oistrakh,20.88,Concertos
5010,Martha Argerich: D&eacute;but Recital,12.99,Sonatinas
5011,"Stravinsky: Petrouchka/ Prokofiev: Sonata No. 7/ Webern: Variationen, op. 27/ Boulez: Sonata No. 2",13.18,Sonatas
5012,"Beethoven: Symphony No. 6, Schubert: Symphony No. 5 / B&ouml;hm, Vienna Philharmonic Orch.",11.98,Symphonies
5013,Honegger: Symphony No. 2 for String Orchestra and Trumpet; Symphony No. 3 &quot;Liturgique&quot; / Stravinsky: Concerto in D for String Orchestra,21.24,Chamber Music
5014,"Mozart: Piano Concertos Nos. 6, 17 &amp; 21 / G&eacute;za Anda",12.77,Concertos
5015,Orff: Carmina Burana,12.73,Classical
5016,Prokofiev: Piano Concerto No. 3 / Ravel: Piano Concerto in G; Gaspard de la Nuit,11.29,Concertos
5017,Schubert: Symphony No. 9 / Haydn: Symphony No. 88,13.18,Symphonies
5018,Schumann: Piano Concerto / Sviatoslav Richter,13.18,Concertos
5019,"Strauss: Also Sprach Zarathustra, Don Juan / Karajan",12.8,Tone Poems
5020,Verdi: Requiem,16.36,Classical
5021,Beethoven: Symphony No. 3 / Schumann: Manfred Overture,9.49,Symphonies
5022,Brahms: The Piano Concertos; Fantasia,21.08,Concertos
5023,"Mahler: Symphony No. 5 / Karajan, Berliner Philharmoniker",13.17,Symphonies
5024,"Schubert: 'Wanderer' Fantasy, d. 760 / Schumann: Fantasie in C, Op. 17",14.22,Chamber Music
5025,Schubert: Die Sch&ouml;ne M&uuml;llerin / 3 Lieder,13.18,Classical
5026,Mozart: Idomeneo,28.49,Classical
5027,"Bart&oacute;k: The Miraculous Mandarin; Music for Strings, Percussion &amp; Celesta",9.49,Ballets
5028,Suite Pastorale Habanera/ Espana / Larghetto / Ouverture De Gwendoline / Prelude Pastoral / Marche Francaise / Fete Polonaise,9.49,Polonaises
5029,Mahler: Symphony No. 7,16.4,Symphonies
5030,Prokofiev: Violin Concerto No.1 &amp; 2,14.98,Chamber Music
5031,Maria Jo&atilde;o Pires ~ Bach - Partita No. 1 &middot; English Suite No. 3 &middot; French Suite No. 2,36.97,Suites
5032,"Sibelius: Violin Concerto,Op.47 / Serenades Nos. 1 &amp; 2 / Humoresque",15.95,Concertos
5033,Bryn Terfel - Something Wonderful (Bryn Terfel sings Rodgers &amp; Hammerstein),16.12,Musicals
5034,Rossini: Stabat Mater,14.98,Classical
5035,Mystic: Musical Visions of Olivier Messiaen,11.29,Chamber Music
5036,6 Suites for Solo Cello,18.81,Chamber Music
5037,Brahms: 4 Symphonies,18.99,Symphonies
5038,"Chopin, Liszt: Piano Concertos / Martha Argerich, London Symphony Orchestra",21.19,Concertos
5039,Macbeth,21.99,Classical
5040,Tchaikovsky: Piano Concerto No. 1 / The Nutcracker Suite (for two pianos),13.55,Concertos
5041,Schubert: Songs Without Words,34.84,Chamber Music
5042,Bernstein Conducts Candide,17.18,Musicals
5043,Bruckner: Symphony No. 4 &quot;Romantische&quot; / Sibelius: Ritt und Sonnenaufgang op. 55,9.49,Tone Poems
5044,Franck: Symphony in D Minor / Mendelssohn: Symphony No. 5 Reformation,9.49,Symphonies
5045,Grieg: Lyric Pieces,9.72,Character Pieces
5046,"Mozart: Piano Concertos No 19 &amp; 27 / Haskil, Fricsay",9.49,Concertos
5047,"Respighi: Fontane di Roma, Pini di Roma, etc / Karajan",13.09,Chamber Music
5048,"Strauss: Ein Heldenleben; Wagner / Karajan, Berlin Philharmonic Orchestra",14.98,Symphonies
5049,Tchaikovsky: Ballet Suites,11.82,Ballets
5050,Mozart: Le Nozze Di Figaro,22.99,Classical
5051,Gustav Mahler: Symphony No. 1 / Songs of a Wayfarer - Dietrich Fischer-Dieskau / Bavarian Radio Symphony Orchestra / Rafael Kubelik,12.93,Symphonies
5052,"Beethoven- Die Sp&auml;ten Klaviersonaten (Late Piano Sonatas): Opp. 101, 106, 109, 110, 111",18.77,Sonatinas
5053,Mendelssohn: Symphonies Nos. 3 &amp; 4,13.06,Symphonies
5054,Schubert: Symphonies Nos. 3 &amp; 8,13.28,Symphonies
5055,"Schubert: Trout Quintet, Death and the Maiden / Amadeus Quartet",13.03,Chamber Music
5056,"Schumann: Dichterliebe / Wunderlich, Giesen",13.18,Classical
5057,Mozart: The Magic Flute,30.95,Classical
5058,"Verdi - Simon Boccanegra / Freni, Cappuccilli, Carreras, Ghiaurov, van Dam, Foiani, Teatro alla Scala, Abbado",19.64,Classical
5059,"Beethoven: Piano Concertos Nos. 1 &amp; 3 / Michelangeli, Giulini",11.69,Concertos
5060,Haydn: Die Schopfung (The Creation),20.71,Classical
5061,Ravel: L'Enfant et les Sortileges / L'Heure Espagnole,18.99,Tone Poems
5062,Wagner: Tristan und Isolde,27.04,Classical
5063,Dvorak for Two,16.15,Chamber Music
5064,Bach: Brandenburg Concertos; Orchestral Suites Nos. 2 &amp; 3,19.52,CDs & Vinyl
5065,Sonatas &amp; Partitas,14.54,Chamber Music
5066,Beethoven: The Music for Cello and Piano,15.59,Chamber Music
5067,"Dvorak: Stabat Mater, Legends",19.61,Symphonies
5068,Messiah,16.12,Classical
5069,Liszt: 19 Hungarian Rhapsodies,15.41,Classical
5070,Mahler: Symphonies Nos. 2 &amp; 4,15.38,Symphonies
5071,Mahler: Symphony No. 9 / Kindertotenlieder / R&uuml;ckert-Lieder,17.06,Symphonies
5072,"Mozart: Symphonies 35, 36, 38, 39, 40, 41 / Karajan",17.51,Symphonies
5073,Schumann: 4 Symphonies,15.88,Symphonies
5074,Tchaikovsky: Swan Lake,16.32,Ballets
5075,Mendelssohn: Songs Without Words,15.57,Classical
5076,Great Organ Works,15.31,Passacaglias
5077,Stravinsky: Le Sacre du printemps (Rite of Spring) / The Firebird / Jeu de cartes / Petrouchka / Pulcinella,17.51,Ballets
5078,"Tchaikovsky: Symphonies no 4, 5, &amp; 6 / Karajan, Berlin PO",15.81,Symphonies
5079,Mahler: Symphony No. 5,14.27,Symphonies
5080,Strauss: Elektra,18.99,Classical
5081,Berlioz: Symphonie Fantastique Op. 14 / Tristia,14.09,Symphonies
5082,Symphony / Much Ado About Nothing Suite,9.49,Suites
5083,Chopin - Pletnev,9.49,Ecossaises
5084,"Handel: Messiah / R&ouml;schmann, Gritton, Fink , C. Daniels, N. Davies; McCreesh",29.99,Classical
5085,Handel: Arias,14.98,Classical
5086,Piano Concerto 2,9.49,Concertos
5087,"Complete Beethoven Edition, Vol. 1: Symphonies",26.97,Symphonies
5088,Schubert: Impromptus - Le Voyage Magnifique,22.54,Classical
5089,Bach:  Sonatas and Partitas for Solo Violin,20.01,Chamber Music
5090,"Brahms: Ein Deutsches Requiem (A German Requiem), op. 45",10.39,Classical
5091,Spanisches Liederbuch,18.99,Classical
5092,Purgatory Afterglow,19.44,Death Metal
5093,Crimson,14.01,Death Metal
5094,Blood Fire Death,8.91,Death Metal
5095,Hammerheart,16.99,Death Metal
5096,Twilight of the Gods,28.91,Death Metal
5097,Octagon,8.99,Death Metal
5098,Loleatta,14.66,Disco
5099,First Choice - Greatest Hits,21.56,Blues
5100,Aurra Anthology,15.86,Contemporary Blues
5101,Christmas Jollies,8.99,Disco
5102,"Tchaikovsky: Grand Sonata Opus 37 / Musorgsky: Pictures at an Exhibition, Richter Edition, Vol. 9",8.99,Sonatinas
5103,"Shostakovich: Complete String Quartets (1-15), String Quintet",59.19,Chamber Music
5104,With the Paul Whiteman Orchestra,29.99,Classic Vocalists
5105,Ten Cents a Dance,7.99,Traditional Vocal Pop
5106,"Flappers, Vamps And Sweet Young Things",0.0,Cabaret
5107,Begin the Beguine,16.64,Classic Big Band
5108,I'm an Old Cowhand,29.14,Classic Vocalists
5109,Lovable &amp; Sweet: 25 Vintage Hits,15.21,Cabaret
5110,Akustika Live in Amerika,0.0,Pop
5111,Staircase Infinities,11.88,Alternative Rock
5112,Rites of Passage,9.99,Pop
5113,Wreck Your Life,13.98,Alternative Rock
5114,Country Love Songs,10.3,Alternative Rock
5115,No Title,0.0,CDs & Vinyl
5116,May I Sing with Me,14.62,American Alternative
5117,Plants and Birds and Rocks and Things,8.99,American Alternative
5118,Big Shot Chronicles,13.58,American Alternative
5119,Icky Mettle,22.45,American Alternative
5120,The Tape Of Only Linda,14.46,American Alternative
5121,Day Three of My New Life,22.85,Emo
5122,Last Drag,11.46,Blues
5123,Good Thing Lost: 1968-73,11.19,Oldies
5124,Transmissions From the Sea of Tranquility,12.27,Classic Rock
5125,Songs the Lord Taught Us,9.98,American Alternative
5126,Murmur,7.25,American Alternative
5127,Call of the West,7.38,Hardcore & Punk
5128,Bad Music for Bad People,10.12,American Alternative
5129,Reckoning,10.28,American Alternative
5130,Gravest Hits &amp; Psychedelic Jungle,10.42,American Alternative
5131,Beauty and The Beat,9.54,New Wave
5132,All the Rage,10.18,Punk
5133,Marigold Sky,24.18,Adult Contemporary
5134,Tallis:Spem in Alium,29.95,Classical
5135,"Best of Bellydance from Egypt, Lebanon, Arabia &amp; Turkey",8.64,Pop
5136,Group Sex,3.47,American Punk
5137,Adolescents,8.99,American Alternative
5138,Only Theatre of Pain,26.0,Goth
5139,Suicidal Tendencies,36.0,American Alternative
5140,Vol. 1-Give 'em the Boot,4.5,Hardcore
5141,Redlight,13.22,Indie Rock
5142,Do Or Die,10.84,Punk
5143,Surf-N-Burn,21.97,Punk
5144,L7,9.49,Punk
5145,Suffer,7.0,American Punk
5146,S &amp; M Airlines,13.0,Punk
5147,No Control,7.7,American Punk
5148,80-85,12.81,American Alternative
5149,Against the Grain,14.99,American Punk
5150,Ribbed,12.98,Punk
5151,Pennywise,9.57,Punk
5152,Generator,6.69,American Punk
5153,Liberal Animation,13.16,Punk
5154,White Trash Two Heebs &amp; A Bean,12.77,Punk
5155,Ignition,9.49,American Alternative
5156,Rancid,10.2,American Punk
5157,Unknown Road,29.0,Punk
5158,Smash,19.99,American Alternative
5159,Let's Go,12.4,American Punk
5160,Punk in Drublic,12.8,Punk
5161,Rev,13.08,Punk
5162,About Time,9.49,Punk
