asin, reviewerID, overall, unixReviewTime
B000P5NXWM,A1MVH1WLYDHZ49,4.0,1402876800
B000P5NXWM,A27UAE2PME5TRV,5.0,1299369600
B000P5NXWM,A2S3DQ0BL6KSM1,5.0,1368921600
B000P5NXWM,ARE879SUUYGVP,5.0,1301702400
B000P5NXWM,A2AWJRUEY9IG4B,2.0,1374969600
B000P5OUCE,A12SSZIN555FTL,5.0,1351900800
B000P5OUCE,A1CNDQC2IXGEPN,5.0,1396310400
B000P5OUCE,A1MVH1WLYDHZ49,4.0,1402876800
B000P5OUCE,A3DJUUPM321IFI,4.0,1394409600
B000P5OUCE,A1LQC225SE8UNI,5.0,1388966400
B000P5OUCE,A1AA7FK3DPDDL6,5.0,1394150400
B000P5OUCE,A2ICKZFBMHCMUK,3.0,1391990400
B000P5OUCE,AOZBVGFIUY44X,5.0,1385596800
B000P5OUCE,A2895CKKVDHVDM,5.0,1387065600
B000P5OUCE,A2G12DY50U700V,5.0,1390953600
B000P5OUCE,AO68X66YOJGQI,5.0,1340409600
B000P5OUCE,AHQTXJQX2584I,5.0,1388880000
B000P5OUCE,A2P924QJ8N0QO0,5.0,1357862400
B000P5OULA,APEJ8EJCC8PQ8,5.0,1338940800
B000P5OULA,A121QRWXZIO6UP,5.0,1359331200
B000P5OULA,ADETB8KEATML7,5.0,1399075200
B000P5OULA,A1OV2BH2S11KBA,5.0,1354752000
B000P5OULA,A1LJXZC1RFW07C,4.0,1253664000
B000P5OULA,A6M441DQ7HL09,5.0,1402358400
B000P5OULA,A3K9OQPCI8UJE,2.0,1369872000
B000P5OULA,A5SRLPK9A3LG,4.0,1383004800
B000P5OULA,A1H4EBBOM66MQ0,4.0,1374451200
B000P5RVRU,AXXGP6UT41KAS,5.0,1376784000
B000P5RVRU,A2VCXIAWCPQ13P,3.0,1369008000
B000P5RVRU,A2NOZB6VZCTOI4,5.0,1359158400
B000P5RVRU,A22810LZ1TDWH2,5.0,1394841600
B000P5RVRU,A1NBZI880S5VXU,4.0,1366329600
B000PAPO9W,A3SQ2WX9CAJCKZ,4.0,1327795200
B000PAPO9W,AM870TTAD2RFT,3.0,1362182400
B000PAPO9W,A34O0KQV4QXWNQ,3.0,1388966400
B000PAPO9W,A18X90KMZ6KZ3H,5.0,1382486400
B000PAPO9W,A214MI77WXVK9Q,4.0,1372377600
B000PAPO9W,A3CSSZ6U5J4YS5,5.0,1356652800
B000PAPO9W,AFBETARDFURG,5.0,1357344000
B000PAPO9W,ADH0O8UVJOT10,3.0,1367107200
B000PAPO9W,A2P924QJ8N0QO0,2.0,1368576000
B000PO30QM,A4BTCECGQAIUI,4.0,1365465600
B000PO30QM,A2ISZAYDM4Y791,5.0,1387497600
B000PO30QM,A3CUQ8L2S9ZW0H,4.0,1405036800
B000PO30QM,A3J1M5WTA3ST77,5.0,1388361600
B000PO30QM,A3H4S6YO9VNGDZ,5.0,1391904000
B000PO30QM,ABRA676PKBNXG,5.0,1389484800
B000PO30QM,A13IKQCJKFAP5S,5.0,1364083200
B000PO30QM,A1BZHWOFQ9W3BP,5.0,1375660800
B000PO30QM,A2A039TZMZHH9Y,5.0,1356048000
B000PO30QM,A35P0LNBJ0WUPL,4.0,1393027200
B000PO30QM,A1SDGIC08LD6BW,4.0,1378598400
B000PO30QM,A3K96R872MUM3D,4.0,1401753600
B000PO30QM,A2BT968XSRPP0K,5.0,1400284800
B000PO30QM,A1K582XYLTKUCD,4.0,1361404800
B000PO30QM,A3I23DPVLDXAB2,5.0,1400716800
B000PO30QM,A15TYOEWBQYF0X,3.0,1391385600
B000PO30QM,AUQ38SIELJDPU,5.0,1398470400
B000PO30QM,A3CSWB0L9ZLD94,3.0,1402272000
B000PO30QM,AD4MJT7YYVHP7,5.0,1339891200
B000PO30QM,A1ZV3RNQH852U2,4.0,1348358400
B000PO30QM,A14Z9LAETO21KL,4.0,1394496000
B000PO30QM,AKHWZ3S1UVZAO,4.0,1396656000
B000PO30QM,A3IDC5FP52KJWJ,5.0,1369353600
B000PO30QM,A1TLMSOE1VRDZI,4.0,1357344000
B000PO30QM,A3DPGV307X2498,5.0,1376352000
B000PO30QM,A2Y8JW5NSY95OL,5.0,1313107200
B000PO30QM,A00625243BI8W1SSZNLMD,5.0,1353024000
B000PO30QM,A1DZDG9AT98298,5.0,1395878400
B000PO30QM,A214MI77WXVK9Q,3.0,1372291200
B000PO30QM,A2053ZJUGCKUA5,5.0,1361404800
B000PO30QM,A1AWXXBQRQN13I,5.0,1311033600
B000PO30QM,A1GMWTGXW682GB,3.0,1379462400
B000PO30QM,A164BJ2NU1NSJZ,5.0,1398384000
B000PO30QM,A3IRXJOT9PY6SE,5.0,1315785600
B000PO30QM,A13T4T3QOSII3I,5.0,1379116800
B000PO30QM,A25ZBYVW8ZINLM,5.0,1395964800
B000PO30QM,A35XRT4BW4I6UD,5.0,1346976000
B000PO30QM,AEHDGUE3L90ZS,2.0,1382313600
B000PO30QM,AK7X7IXX7WYNJ,5.0,1390262400
B000PO30QM,A1ZYSJS573OQ5P,5.0,1382054400
B000PO30QM,A27GPJSZDRQ1ZW,5.0,1390780800
B000PO30QM,A23AKO4BZLZ8DE,5.0,1394064000
B000PO30QM,A1OGTL9EBDTK3N,4.0,1398211200
B000PO30QM,A12P4A1OC41KUO,4.0,1377993600
B000PR3JEM,A1YR3RVSBZK8CW,5.0,1366329600
B000PR3JEM,A1NGFLLBENI6FG,5.0,1353456000
B000PR3JEM,AJ03X8Z6RZZ27,5.0,1390953600
B000PR3JEM,A1IQKXGJSKTAHP,4.0,1373673600
B000PR3JEM,A27PF2GVKMJSAA,5.0,1361750400
B000Q87DAQ,A1IT51TW0UI2LM,5.0,1305417600
B000Q87DAQ,A2QDVOUXE4PYIM,5.0,1325894400
B000Q87DAQ,ALUTHT4U058KZ,4.0,1242864000
B000Q87DAQ,A35M5X7LV6QLFT,4.0,1357603200
B000Q87DAQ,A27PF2GVKMJSAA,5.0,1366761600
B000QGCJU2,ABC68JUCPTVOE,4.0,1387411200
B000QGCJU2,A2VAD79S4A06DD,5.0,1386201600
B000QGCJU2,ALVPGO19QI1SC,5.0,1401667200
B000QGCJU2,A1LH6RF4UN9VI6,1.0,1387411200
B000QGCJU2,A26JHKA8SNXV6P,4.0,1385942400
B000QGCJU2,A1SD1C8XK3Z3V1,5.0,1388361600
B000QGCJU2,A1YP96MT6W9FTB,4.0,1388620800
B000QGCJU2,A27S1RZ4JF0S3N,5.0,1313712000
B000QGCJU2,A2PBMCBT1R8TTL,4.0,1386201600
B000QGCJU2,A2BHAEL2Q4HR4A,4.0,1400457600
B000RKAFIU,A203OCQQ12MAVT,5.0,1317772800
B000RKAFIU,AGYH5U11ZKPFB,4.0,1395619200
B000RKAFIU,A1FHOW9NVOH8XR,5.0,1359936000
B000RKAFIU,A319B090A2POEB,5.0,1341705600
B000RKAFIU,A1WSJ7PT9GTD6B,5.0,1351641600
B000RKL8R2,A3DDZ2SENG07MS,5.0,1325808000
B000RKL8R2,A3KZ3Y88P6CAMA,5.0,1375228800
B000RKL8R2,A1IR3NR4KRPIJ1,5.0,1371427200
B000RKL8R2,A10E3QH2FQUBLF,5.0,1273708800
B000RKL8R2,A2NYK9KWFMJV4Y,5.0,1371686400
B000RKL8R2,A24JUT24W1K3CV,5.0,1301443200
B000RKL8R2,A3CSSZ6U5J4YS5,5.0,1362528000
B000RKL8R2,AXTOICJWZBAJ0,5.0,1335398400
B000RKL8R2,A1803TC7DCT5ZA,5.0,1389830400
B000RKL8R2,AF7AQHLX1UV1Z,5.0,1367193600
B000RKL8R2,A24QFMD1RXLJMB,5.0,1338940800
B000RKL8R2,AMP0Z3DR4RCH7,5.0,1371427200
B000RKVH0K,AD6FULWPPOJ3R,5.0,1369526400
B000RKVH0K,A306YUQBEB2R9T,5.0,1360454400
B000RKVH0K,A1OV2BH2S11KBA,5.0,1360281600
B000RKVH0K,A3FA334BIFOMRD,5.0,1356220800
B000RKVH0K,A9RAHOMYAQB51,5.0,1356480000
B000RKVH0K,A31XY5BETE8DUC,5.0,1356480000
B000RKVH0K,A34UQQ1DPQ31IH,5.0,1399334400
B000RKVH0K,A24VMSBJAWFRCP,4.0,1397088000
B000RMQM4E,A2P2ST28QAZMJI,4.0,1356048000
B000RMQM4E,A1IR3NR4KRPIJ1,5.0,1371772800
B000RMQM4E,A3FA334BIFOMRD,5.0,1318291200
B000RMQM4E,A319B090A2POEB,5.0,1341705600
B000RMQM4E,A2G3VQU2GRN8BU,5.0,1316044800
B000RMQM4E,A3CSSZ6U5J4YS5,5.0,1362528000
B000RN53LQ,A3DLRCC45S85QN,3.0,1401494400
B000RN53LQ,A2EZWZ8MBEDOLN,3.0,1310688000
B000RN53LQ,A12ABV9NU02O29,2.0,1226361600
B000RN53LQ,A2D8OM8XL872DO,5.0,1358812800
B000RN53LQ,A2XL6TZM34HFV3,4.0,1298937600
B000RNB720,A22Z554ZQ8NFPC,5.0,1373241600
B000RNB720,A1CD7IUM2JRPY1,5.0,1265846400
B000RNB720,A22SZV0N4O2FQM,5.0,1293840000
B000RNB720,A3TJMZ2YFNECYN,5.0,1334188800
B000RNB720,A3J1M5WTA3ST77,5.0,1388361600
B000RNB720,AROOYR32BS1VL,5.0,1369440000
B000RNB720,A2G2DXPFZKG48W,5.0,1394236800
B000RNB720,A1EUO0BU72JR7T,3.0,1313971200
B000RNB720,A3F49ZMUC1GSRP,5.0,1358812800
B000RNB720,A1MVH1WLYDHZ49,5.0,1377820800
B000RNB720,A23BIOQUMRC7K5,5.0,1353715200
B000RNB720,A27DR1VO079F1V,5.0,1390867200
B000RNB720,A3I23DPVLDXAB2,5.0,1400716800
B000RNB720,A1JNV4K56GG94R,5.0,1398902400
B000RNB720,A2CJVLER896Q7L,5.0,1357776000
B000RNB720,A2YQTEPCGZ5N7J,5.0,1382745600
B000RNB720,A1IJUUNPU7L6LA,5.0,1364083200
B000RNB720,A2T305UHZJ21L1,5.0,1405036800
B000RNB720,AJNFQI3YR6XJ5,4.0,1353110400
B000RNB720,ALB04NLERUCYC,5.0,1322438400
B000RNB720,A3M1PLEYNDEYO8,5.0,1313625600
B000RNB720,A1ZT70OIIY7N5M,5.0,1379980800
B000RNB720,A2M8T1A4O0GS72,5.0,1364601600
B000RNB720,A3AZ44SMA0QNW7,5.0,1354838400
B000RNB720,A1YTMYDNMTQXLE,4.0,1307404800
B000RNB720,A24Z0TLWP8FXGV,5.0,1380499200
B000RNB720,A1T4U9CAQ25IBR,5.0,1322179200
B000RNB720,A1RI71C4IQZZGF,5.0,1339891200
B000RNB720,A18VM3LYCTBV3E,5.0,1365465600
B000RNB720,A2PFX6WO88KTYB,5.0,1318896000
B000RNB720,A3SUC2DJYHUU9Y,4.0,1385683200
B000RNB720,A1AUDW7X02EEPJ,5.0,1373414400
B000RNB720,A8MQNZK3J0UEX,4.0,1329868800
B000RNB720,A1V3N0LF1QGG0X,2.0,1376006400
B000RNB720,A3V1A3C9DTLPME,5.0,1325808000
B000RNB720,A3ARMRKIJUQ6LS,5.0,1357516800
B000RNB720,A16Z3HTUIYPDH8,5.0,1363132800
B000RNB720,A3ARPUKCI6R91Y,5.0,1321574400
B000RNB720,A1ZYSJS573OQ5P,5.0,1398211200
B000RNB720,A2158NV89I72OP,5.0,1393804800
B000RNB720,A2VXKVJV7KIGMD,5.0,1354665600
B000RNB720,ADH0O8UVJOT10,5.0,1346716800
B000RNB720,AFAK8WG4O8INK,5.0,1395705600
B000RNB720,A3TBMAWIIHKHFN,4.0,1367798400
B000RNB720,A1EVEQAR05SY7L,4.0,1395100800
B000RNB720,A37KK1CLMULHE4,3.0,1390435200
B000RNB720,AOPFMCP5DXUK0,5.0,1383264000
B000RPUMII,A2MR43RDPZX3J,4.0,1397088000
B000RPUMII,A2T305UHZJ21L1,4.0,1362960000
B000RPUMII,A3OJ0RGAECAGH8,5.0,1322006400
B000RPUMII,A223S6N0DBQBHP,5.0,1369785600
B000RPUMII,A1THTWOPC9UOS4,5.0,1378512000
B000RPUMII,A20JJ8634DG3FS,5.0,1377043200
B000RPUMII,ANAKK5KNUAP17,1.0,1383177600
B000RPUMII,A1RI71C4IQZZGF,5.0,1342569600
B000RVWY42,A2744KNJHWVXMZ,4.0,1276819200
B000RVWY42,A31HQD6H4SHO2C,5.0,1342656000
B000RVWY42,A37KJ0QD8HYF7A,3.0,1401494400
B000RVWY42,AN5ISBOQ5U7C,5.0,1384732800
B000RVWY42,A1BCRHGUE3ZWEU,5.0,1386460800
B000RVWY42,AN5QXK8A9F8LH,4.0,1333584000
B000RVYPQ2,A1YR3RVSBZK8CW,5.0,1390521600
B000RVYPQ2,A3J7KKG9O7KAZM,5.0,1381536000
B000RVYPQ2,APXEAZI8E8GES,3.0,1290211200
B000RVYPQ2,AR6CAR106LX2Y,4.0,1388880000
B000RVYPQ2,A3G21YYF2EXCS8,5.0,1389484800
B000RW0GT6,A1CNDQC2IXGEPN,5.0,1396828800
B000RW0GT6,ANZGC4YCEQC6W,5.0,1348012800
B000RW0GT6,A2IFKMKKXV8AVU,5.0,1370217600
B000RW0GT6,A1LQC225SE8UNI,5.0,1351296000
B000RW0GT6,A1YP96MT6W9FTB,5.0,1352764800
B000RW0GT6,AAGD3GA9ZVPLQ,2.0,1399420800
B000RW0GT6,AKYDGCKCY7H9F,3.0,1397865600
B000RW0GT6,A1WHGNU87BGJ2S,5.0,1271462400
B000RW0O02,A1YAAMQT5G88XE,5.0,1265241600
B000RW0O02,AMTQJ1ZZ58BO4,4.0,1395014400
B000RW0O02,AEMC16IPBZORW,5.0,1206144000
B000RW0O02,A1T4U9CAQ25IBR,4.0,1322179200
B000RW0O02,ADH0O8UVJOT10,5.0,1343347200
B000RW2DUQ,A4BTCECGQAIUI,4.0,1388880000
B000RW2DUQ,A31HQD6H4SHO2C,5.0,1342656000
B000RW2DUQ,A3PL8ENSYWS1PZ,5.0,1394928000
B000RW2DUQ,A2YSBRBYSI0524,5.0,1399593600
B000RW2DUQ,AT9G9PT2K0PLB,5.0,1374537600
B000RW2DUQ,AN5ISBOQ5U7C,5.0,1384732800
B000RW2DUQ,A3H4PZB9PGMWAA,4.0,1404172800
B000RW2DUQ,A27E9UEA5ZMTN5,1.0,1404691200
B000RW2DUQ,A1OGTL9EBDTK3N,5.0,1398211200
B000RW2DUQ,AOPFMCP5DXUK0,5.0,1383264000
B000RWJQRE,A25QPZOMZTFFV8,5.0,1344988800
B000RWJQRE,ARID6HRKRWGFW,5.0,1383523200
B000RWJQRE,A26M5O53PHZTKN,5.0,1370822400
B000RWJQRE,A2NYK9KWFMJV4Y,5.0,1371772800
B000RWJQRE,A10B2J2IRQXBWA,5.0,1380326400
B000RXN6SS,A2FIYXK97CTS6D,5.0,1393545600
B000RXN6SS,A1YAAMQT5G88XE,3.0,1400198400
B000RXN6SS,A3OXHLG6DIBRW8,5.0,1290038400
B000RXN6SS,A15N5RY4YGRQRQ,5.0,1314316800
B000RXN6SS,A20L3BCRCICRSQ,5.0,1392854400
B000RXN6SS,A2OTSI6BXB4CT3,5.0,1320710400
B000RXN6SS,A1URXSRV6WDHVY,3.0,1314921600
B000RXN6SS,A1V3N0LF1QGG0X,5.0,1372291200
B000RXN6SS,A13T4T3QOSII3I,5.0,1322611200
B000RXPN02,A1EQYR35KLTECN,4.0,1358035200
B000RXPN02,A26SN2CVQM4FKM,5.0,1401235200
B000RXPN02,AXMXE3RT660HQ,5.0,1400976000
B000RXPN02,A1MVH1WLYDHZ49,4.0,1377907200
B000RXPN02,A2FN5DGPDO01W,5.0,1388188800
B000RXPN02,A3MMISYL1GBXH4,5.0,1387238400
B000RXPN02,A5JC41VQDJVU0,5.0,1358899200
B000RXPN02,A28FADP9FITQVK,5.0,1373587200
B000RXPN02,A164BJ2NU1NSJZ,4.0,1398470400
B000RXPN02,A2D8OM8XL872DO,4.0,1361404800
B000RXPN02,A3ITN3125FJETP,5.0,1394150400
B000RY68PA,A3M05N9UWHIXUI,5.0,1360713600
B000RY68PA,A17IU5NX3UC84G,5.0,1371772800
B000RY68PA,AQT4V74P38PPU,5.0,1372118400
B000RY68PA,A34LQ791ACZ0JC,5.0,1391990400
B000RY68PA,A2NYK9KWFMJV4Y,5.0,1336176000
B000RY68PA,A1TYYT15KT9TDQ,5.0,1355875200
B000RY68PA,AGDWVRFL81B4O,5.0,1355875200
B000RY68PA,A3SMT15X2QVUR8,5.0,1321833600
B000RY68PA,A10B2J2IRQXBWA,5.0,1378771200
B000RYE5Y6,A1RSRUQVKB5EBO,5.0,1343088000
B000RYE5Y6,A2LSR40ZH18TPH,5.0,1342569600
B000RYE5Y6,A3RFWANBUVX4RA,4.0,1364774400
B000RYE5Y6,A3GOS8Y7DV0E4X,5.0,1396828800
B000RYE5Y6,AQFOCVEBDCYU9,5.0,1379116800
B000RYE5Y6,A26Y7G0VFYUYSL,5.0,1389657600
B000RYE5Y6,A3M48SSAOTBSMW,5.0,1360281600
B000RYE5Y6,A2U67NUNCRHVO7,5.0,1347840000
B000RYPN38,ABC68JUCPTVOE,5.0,1400025600
B000RYPN38,AD6FULWPPOJ3R,5.0,1349913600
B000RYPN38,AI9PZHPNTKPI,4.0,1368057600
B000RYPN38,A2W8RH6YUNXH83,5.0,1332806400
B000RYPN38,AMACM7BGUQCZD,5.0,1390521600
B000RYPN38,A39JMLMY96E8CP,5.0,1398384000
B000RYPN38,A3DGMJN91IUKGU,5.0,1400112000
B000S5V510,A1YURS42Z635HR,5.0,1259625600
B000S5V510,A1YTMYDNMTQXLE,5.0,1307404800
B000S5V510,A205483DF7XVDE,5.0,1350950400
B000S5V510,A31B0LYT2C92SN,5.0,1399248000
B000S5V510,AUUI1FKERRMV2,5.0,1355875200
B000SAC5PA,A38L9I59GH34O0,5.0,1334880000
B000SAC5PA,A1SCWHXAB2ZK7N,5.0,1354752000
B000SAC5PA,A00625243BI8W1SSZNLMD,5.0,1353024000
B000SAC5PA,A2DE5UPQJSIPKR,4.0,1360195200
B000SAC5PA,A1QRF5KISDOKPA,1.0,1324598400
B000SAC5PA,ARE879SUUYGVP,5.0,1317081600
B000SAC5PA,A2TZAS3A5WIUJQ,5.0,1292716800
B000SJJCX4,A3157YGT1NASJ7,5.0,1385424000
B000SJJCX4,A4BTCECGQAIUI,3.0,1375747200
B000SJJCX4,A3SGZO3N7MXKPV,4.0,1317081600
B000SJJCX4,A110ZEDSNASVCO,5.0,1321574400
B000SJJCX4,A1LS2UXHG1BYRG,4.0,1299542400
B000SJJCX4,A1YR3RVSBZK8CW,4.0,1391731200
B000SJJCX4,ALB04NLERUCYC,5.0,1322438400
B000SJJCX4,A2YSBRBYSI0524,5.0,1399593600
B000SJJCX4,A2ZYE710E5YYCW,4.0,1219968000
B000SJJCX4,A1HR4TQ0HAGU8T,4.0,1337385600
B000SJJCX4,A1DUPFUG526MVF,5.0,1404691200
B000SJJCX4,A3J7KKG9O7KAZM,5.0,1363219200
B000SJJCX4,A2CMX45JPSCTUJ,4.0,1390521600
B000SJJCX4,A12P4A1OC41KUO,4.0,1368057600
B000SL0NCQ,AJCHGS1GND4OA,5.0,1369180800
B000SL0NCQ,A3R8TPM1N7HFS4,4.0,1359676800
B000SL0NCQ,A1L7M2JXN4EZCR,4.0,1393372800
B000SL0NCQ,AU9BPT3Y3K6J4,5.0,1336521600
B000SL0NCQ,A2TSUJLFHB61W3,2.0,1390694400
B000SZVYLQ,A3NHUK1ISMZCFZ,5.0,1405814400
B000SZVYLQ,A32BCTL0HLOXRV,5.0,1321920000
B000SZVYLQ,A2F42NSN3HKRCU,5.0,1245283200
B000SZVYLQ,A9VAK8UG2G5W7,5.0,1331856000
B000SZVYLQ,A3SMT15X2QVUR8,5.0,1101686400
B000T4PJC6,A3DOIOHQ19H1BP,5.0,1309305600
B000T4PJC6,A2WZWY5MQTXO0R,5.0,1356307200
B000T4PJC6,A2RVY2GDMZHH4,5.0,1376092800
B000T4PJC6,A3KBFCPNQ58YK4,5.0,1392940800
B000T4PJC6,ADH0O8UVJOT10,5.0,1346630400
B000T4PJC6,A31B0LYT2C92SN,2.0,1368662400
B000T4SI1K,A2EZWZ8MBEDOLN,4.0,1363564800
B000T4SI1K,A16MRPHIU3JUXF,5.0,1355529600
B000T4SI1K,AEMC16IPBZORW,5.0,1206144000
B000T4SI1K,A3621QMU492VV4,5.0,1388188800
B000T4SI1K,A3KBFCPNQ58YK4,5.0,1392940800
B000T4SI1K,A1N4PW6FTMBUSQ,5.0,1285545600
B000T4SI1K,A31B0LYT2C92SN,5.0,1355788800
B000T517Y4,A2BB6IKKR4G40J,2.0,1403913600
B000T517Y4,A73CB1NVPYDZ5,4.0,1227830400
B000T517Y4,A27L5L6I7OSV5B,5.0,1319673600
B000T517Y4,A25ZBYVW8ZINLM,5.0,1375142400
B000T517Y4,AZ0LJNEP2VRD1,5.0,1302825600
B000T517Y4,AH2F47XZ5L8NR,5.0,1358985600
B000T9NKEU,A2MR43RDPZX3J,4.0,1400025600
B000T9NKEU,AJUXP5GEE2VRP,5.0,1405123200
B000T9NKEU,A2CKMJU4WD3XDE,3.0,1226620800
B000T9NKEU,A2JPRN080WBJ4N,3.0,1360022400
B000T9NKEU,A3MJARDJ31M698,1.0,1275696000
B000T9PE9E,A1CD7IUM2JRPY1,4.0,1300665600
B000T9PE9E,A3CNFMV0IISC3C,5.0,1351036800
B000T9PE9E,A2EZWZ8MBEDOLN,4.0,1335484800
B000T9PE9E,AJBBU53A0X84I,3.0,1375920000
B000T9PE9E,A395RVQDH28EK9,5.0,1366675200
B000T9PE9E,A3HEV9M5RNFB3V,5.0,1345680000
B000TGHVGQ,A13A81NN0NRD1S,5.0,1271808000
B000TGHVGQ,A2F1O3IYPFAY6M,4.0,1334966400
B000TGHVGQ,AHCJAJO18KRP1,5.0,1340064000
B000TGHVGQ,A2TSUJLFHB61W3,1.0,1383091200
B000TGHVGQ,A1T9A8YD2FU9UF,5.0,1374192000
B000TGSM6E,A1BZHWOFQ9W3BP,5.0,1352332800
B000TGSM6E,A2FC9LNES7BVOJ,5.0,1380672000
B000TGSM6E,A32BCTL0HLOXRV,4.0,1357257600
B000TGSM6E,A2P2ST28QAZMJI,4.0,1356566400
B000TGSM6E,A3W2KQ6CLTQ0ZD,2.0,1262131200
B000TGSM6E,AX11NOUMV8G95,5.0,1360713600
B000TGSM6E,A2ICKZFBMHCMUK,4.0,1391990400
B000TGSM6E,A3IRXJOT9PY6SE,5.0,1319587200
B000TGSM6E,AKLDKUON6YY0X,2.0,1288742400
B000U0DU34,A3EA7KGYC8LB0,5.0,1386028800
B000U0DU34,A1ZQVN0F0FURHH,5.0,1389484800
B000U0DU34,A14HVB7CVCYTIY,5.0,1312848000
B000U0DU34,AGYH5U11ZKPFB,5.0,1365206400
B000U0DU34,A35YS5ND3K5FN,5.0,1309132800
B000U0DU34,ADH0O8UVJOT10,5.0,1348185600
B000U0DU34,A31B0LYT2C92SN,5.0,1366329600
B000UF3SEA,A1WQNVR4H66YX9,4.0,1296345600
B000UF3SEA,ALV33FTOC032I,4.0,1367020800
B000UF3SEA,A1YTMYDNMTQXLE,3.0,1305676800
B000UF3SEA,A395RVQDH28EK9,5.0,1374278400
B000UF3SEA,A46D3MTB5LIUY,5.0,1381536000
B000UF3SEA,A3ZBLSAPZB9LE,4.0,1285545600
B000UF3SEA,APXEAZI8E8GES,5.0,1290211200
B000UF3SEA,A2S8G6OVAK19EX,5.0,1358812800
B000UF3SEA,A26RLGZUUENC6E,5.0,1272931200
B000UJCTVE,A2BB6IKKR4G40J,4.0,1356134400
B000UJCTVE,A1LS2UXHG1BYRG,5.0,1317686400
B000UJCTVE,A34O0KQV4QXWNQ,4.0,1389830400
B000UJCTVE,A2T8JRVJRVNX8R,5.0,1294272000
B000UJCTVE,A3IKOEE8Z3T6BH,4.0,1313798400
B000UJCTVE,A303039F43KD4E,4.0,1384905600
B000UJCTVE,A1F5HMIDLSR3EF,5.0,1393545600
B000UJCTVE,A2WROWUBLQ9GZZ,5.0,1395187200
B000UJCTVE,A3EUD541ZM0R0R,5.0,1396656000
B000UJCTVE,A1EW1P6BB16GP6,5.0,1402099200
B000UJCTVE,A46D3MTB5LIUY,5.0,1395360000
B000UJCTVE,AXTOICJWZBAJ0,5.0,1357948800
B000UJCTVE,A2D91EJR5M0CUP,5.0,1364083200
B000UJCTVE,AKAVVQMXSAIGX,4.0,1315526400
B000UJFR4A,A22Z554ZQ8NFPC,5.0,1373328000
B000UJFR4A,A3872Y2XH0YDX1,5.0,1367884800
B000UJFR4A,A110ZEDSNASVCO,5.0,1337558400
B000UJFR4A,A34O0KQV4QXWNQ,4.0,1390089600
B000UJFR4A,A37A41GWQFMK3D,5.0,1341360000
B000UJFR4A,A2F300193C5XH9,5.0,1360195200
B000UJFR4A,A1EMTRDX5PBNCP,3.0,1404432000
B000UJFR4A,A3QNHDUBMA6WQM,5.0,1393891200
B000UJFR4A,A39TYRIZLTCK9P,5.0,1370044800
B000UJFR4A,A2PFX6WO88KTYB,4.0,1351728000
B000UJFR4A,A31997Q9ABEIE9,5.0,1397260800
B000UJFR4A,A1IDPIC36H49JX,5.0,1351123200
B000UJFR4A,A17SLR18TUMULM,4.0,1355961600
B000UJHHLQ,A1DVUFG2QSJ6IK,4.0,1375488000
B000UJHHLQ,A1GMWTGXW682GB,5.0,1347494400
B000UJHHLQ,A2PFX6WO88KTYB,4.0,1351728000
B000UJHHLQ,A24JUT24W1K3CV,5.0,1380672000
B000UJHHLQ,A2EQ8GHKXEF141,4.0,1338422400
B000UJHHLQ,A2U67NUNCRHVO7,5.0,1347408000
B000UJHHLQ,AK7X7IXX7WYNJ,5.0,1392595200
B000ULAP4U,AJK15Q9JOEHRH,5.0,1292284800
B000ULAP4U,A1MVH1WLYDHZ49,5.0,1377388800
B000ULAP4U,A34WEXT7SIRFE4,2.0,1328227200
B000ULAP4U,A1A9DIM802STMK,5.0,1344470400
B000ULAP4U,A25K93BZ8GX9ZC,5.0,1376352000
B000ULAP4U,A2O8BAXJPDSV0M,5.0,1362441600
B000ULAP4U,A3J2PKECNUGEHO,5.0,1368921600
B000ULAP4U,A1O7G2PW6LGL0G,5.0,1402531200
B000ULAP4U,AQK01UMFP9MND,5.0,1376611200
B000ULAP4U,A18ZKZXXA3WHSJ,4.0,1402617600
B000ULAP4U,A28P7V9KI7MXP,5.0,1368057600
B000ULAP4U,ACY9QYNDFLVBI,4.0,1384560000
B000ULAP4U,AGYH5U11ZKPFB,5.0,1390089600
B000ULAP4U,A1B3CNORXB1USI,1.0,1339459200
B000ULAP4U,A1K323WRUBGWC9,5.0,1304553600
B000ULAP4U,AQOQUWM58SGFR,4.0,1313366400
B000ULAP4U,A1TYYT15KT9TDQ,5.0,1356307200
B000ULAP4U,A3LOJ2QHXITCF7,5.0,1387152000
B000ULAP4U,A2D0F8W7FDBBS6,5.0,1296691200
B000ULAP4U,A24VMSBJAWFRCP,5.0,1397088000
B000ULAP4U,A2VXKVJV7KIGMD,5.0,1363305600
B000ULAP4U,A3NMQFWLXPP8EV,5.0,1377475200
B000ULAP4U,A1QDSJZQWJZOL1,4.0,1369526400
B000ULAP4U,AT01FH4U3GP0O,5.0,1358553600
B000ULAP4U,A3A4UKJUP34E18,5.0,1291680000
B000ULAP4U,A18LZ6VHS4DK69,4.0,1377129600
B000UMFQHA,AONGA3BHTK0EG,5.0,1299369600
B000UMFQHA,A1EWYZI4ZHU9XZ,3.0,1337212800
B000UMFQHA,AGH6UUAIAZLMB,4.0,1367280000
B000UMFQHA,A136IQFGB01KQB,4.0,1396310400
B000UMFQHA,A1BI6SL4H95QI2,5.0,1404691200
B000V4YFLA,A1F4KCBVDP8S25,5.0,1345420800
